NAV_PERMS,FA Manager 3,Clean_NAV,TO_CHAR(A.PORTAL_NAVPATH),ITEMLABEL,Unnamed: 2,Menu,Menubar,MENUITEM2,Page,Display only,Actions,7,OBJECTOWNERID,XLATLONGNAME,XLATSHORTNAME,COMPONENT,PNLNAME,PORTAL_OBJNAME
Main Menu>Financial Aid>File Management>Commonline Loans>Business Document Errors:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>Business Document Errors,Main Menu>Financial Aid>File Management>Commonline Loans>Business Document Errors,Business Document &Data,,PROCESS_LOANS,MENUITEM9,BUSINESS_DOCUMENT_ERRORS,BUSINESS_DOCUMENT_DATA,0,2,2,SFAL,FA-Loans,FA-Loans,EC_BUSDOCLN_02,EC_BUSDOCLN_01,HC_FA_ECBUSDOCERR_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>Business Document Summary:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>Business Document Summary,Main Menu>Financial Aid>File Management>Commonline Loans>Business Document Summary,&Summary,,PROCESS_LOANS,MENUITEM9,BUSINESS_DOCUMENT_SUMMARY,SUMMARY,0,2,2,SFAL,FA-Loans,FA-Loans,EC_BUSDOC_01,EC_BUSDOC_01,HC_FA_ECBUSDOC_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>Business Document Summary:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>Business Document Summary,Main Menu>Financial Aid>File Management>Commonline Loans>Business Document Summary,EC Business Doc &Links,,PROCESS_LOANS,MENUITEM9,BUSINESS_DOCUMENT_SUMMARY,EC_BUSDOC_02,0,2,2,SFAL,FA-Loans,FA-Loans,EC_BUSDOC_01,EC_BUSDOC_02,HC_FA_ECBUSDOC_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 EFT Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 EFT Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 EFT Records,EFT Detail,,PROCESS_LOANS,MENUITEM9,CL4_EFT_DETAIL,CL_EFT_DTL_V4B,0,2,2,SFA,Financial Aid,Fin Aid,CL_IMP_EFT4,CL_EFT_DTL_V4B,HC_CL_IMP_EFT4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 EFT Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 EFT Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 EFT Records,EFT Information,,PROCESS_LOANS,MENUITEM9,CL4_EFT_DETAIL,CL_EFT4_HEAD,0,2,2,SFA,Financial Aid,Fin Aid,CL_IMP_EFT4,CL_EFT4_HEAD,HC_CL_IMP_EFT4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Change Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Change Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Change Records,&Change Detail 1,,PROCESS_LOANS,MENUITEM9,CL_CHX_EXP4,CL_CHX_DTL4_1,0,2,2,SFA,Financial Aid,Fin Aid,CL_CHX_EXP4,CL_CHX_DTL4_1,HC_CL_CHX_EXP4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Change Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Change Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Change Records,&Header,,PROCESS_LOANS,MENUITEM9,CL_CHX_EXP4,CL_CHX_HEAD4,0,2,2,SFA,Financial Aid,Fin Aid,CL_CHX_EXP4,CL_CHX_HEAD4,HC_CL_CHX_EXP4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Change Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Change Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Change Records,&Trailer,,PROCESS_LOANS,MENUITEM9,CL_CHX_EXP4,CL_CHX_TRAL4,0,2,2,SFA,Financial Aid,Fin Aid,CL_CHX_EXP4,CL_CHX_TRAL4,HC_CL_CHX_EXP4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Change Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Change Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Change Records,Change &Detail 2,,PROCESS_LOANS,MENUITEM9,CL_CHX_EXP4,CL_CHX_DTL4_2,0,2,2,SFA,Financial Aid,Fin Aid,CL_CHX_EXP4,CL_CHX_DTL4_2,HC_CL_CHX_EXP4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records,Alternate Loan Information,,PROCESS_LOANS,MENUITEM9,CL_EXP_EDI_V4,CL_EXP_ALT4,0,2,2,SFA,Financial Aid,Fin Aid,CL_EXP_EDI_V4,CL_EXP_ALT4,HC_CL_EXP_EDI_V4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records,Application Detail,,PROCESS_LOANS,MENUITEM9,CL_EXP_EDI_V4,CL_EXP_DTL4_MAIN,0,2,2,SFA,Financial Aid,Fin Aid,CL_EXP_EDI_V4,CL_EXP_DTL4_MAIN,HC_CL_EXP_EDI_V4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records,Header,,PROCESS_LOANS,MENUITEM9,CL_EXP_EDI_V4,CL_EXP_HEAD4,0,2,2,SFA,Financial Aid,Fin Aid,CL_EXP_EDI_V4,CL_EXP_HEAD4,HC_CL_EXP_EDI_V4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records,References,,PROCESS_LOANS,MENUITEM9,CL_EXP_EDI_V4,CL_EXP_REF4,0,2,2,SFA,Financial Aid,Fin Aid,CL_EXP_EDI_V4,CL_EXP_REF4,HC_CL_EXP_EDI_V4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Application Records,Trailer,,PROCESS_LOANS,MENUITEM9,CL_EXP_EDI_V4,CL_EXP_TRAIL4,0,2,2,SFA,Financial Aid,Fin Aid,CL_EXP_EDI_V4,CL_EXP_TRAIL4,HC_CL_EXP_EDI_V4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records,Alternative Loans,,PROCESS_LOANS,MENUITEM9,CL_IMP_EDI_V4,CL_IMP_ALT_V4,0,2,2,SFA,Financial Aid,Fin Aid,CL_IMP_EDI_V4,CL_IMP_ALT_V4,HC_CL_IMP_EDI_V4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records,Application Detail,,PROCESS_LOANS,MENUITEM9,CL_IMP_EDI_V4,CL_IMP_MAIN4,0,2,2,SFA,Financial Aid,Fin Aid,CL_IMP_EDI_V4,CL_IMP_MAIN4,HC_CL_IMP_EDI_V4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records,Certification Detail,,PROCESS_LOANS,MENUITEM9,CL_IMP_EDI_V4,CL_IMP_MAIN4_2,0,2,2,SFA,Financial Aid,Fin Aid,CL_IMP_EDI_V4,CL_IMP_MAIN4_2,HC_CL_IMP_EDI_V4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records,Change Errors,,PROCESS_LOANS,MENUITEM9,CL_IMP_EDI_V4,CL_IMP_CHG_V4,0,2,2,SFA,Financial Aid,Fin Aid,CL_IMP_EDI_V4,CL_IMP_CHG_V4,HC_CL_IMP_EDI_V4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records,Header,,PROCESS_LOANS,MENUITEM9,CL_IMP_EDI_V4,CL_IMP_HEAD4,0,2,2,SFA,Financial Aid,Fin Aid,CL_IMP_EDI_V4,CL_IMP_HEAD4,HC_CL_IMP_EDI_V4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records,Service Provider Detail,,PROCESS_LOANS,MENUITEM9,CL_IMP_EDI_V4,CL_IMP_MAIN4_1B,0,2,2,SFA,Financial Aid,Fin Aid,CL_IMP_EDI_V4,CL_IMP_MAIN4_1B,HC_CL_IMP_EDI_V4_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CL 4 Response Records,Trailer,,PROCESS_LOANS,MENUITEM9,CL_IMP_EDI_V4,CL_IMP_TRAIL4,0,2,2,SFA,Financial Aid,Fin Aid,CL_IMP_EDI_V4,CL_IMP_TRAIL4,HC_CL_IMP_EDI_V4_GBL
Main Menu>Financial Aid>Loans>Commonline Management>View CL 4 Lenders:0:Update/Display,x,Main Menu>Financial Aid>Loans>Commonline Management>View CL 4 Lenders,Main Menu>Financial Aid>Loans>Commonline Management>View CL 4 Lenders,Loan &Lenders,,PROCESS_LOANS,MENUITEM9,LOAN_LENDERS,LENDER_INQUIRE,0,2,2,SFA,Financial Aid,Fin Aid,LOAN_LENDER_INQ,LOAN_LENDER_INQ,HC_LOAN_LENDER_INQ_GBL
Main Menu>Financial Aid>Loans>Commonline Management>View CL 4 Loan Servicers:0:Update/Display,x,Main Menu>Financial Aid>Loans>Commonline Management>View CL 4 Loan Servicers,Main Menu>Financial Aid>Loans>Commonline Management>View CL 4 Loan Servicers,Loan &Servicers,,PROCESS_LOANS,MENUITEM9,LOAN_SERVICERS,SERVICER_INQUIRY,0,2,2,SFA,Financial Aid,Fin Aid,LOAN_SERV_INQ,LOAN_SERVICE_INQ,HC_LOAN_SERV_INQ_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records,CRC Award,,PROCESS_LOANS,MENUITEM9,SFA_CRC_STAGE,SFA_CRC_AWARD,0,2,2,SFAL,FA-Loans,FA-Loans,SFA_CRC_STAGE,SFA_CRC_AWARD,HC_SFA_CRC_STAGE_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records,CRC Disbursement,,PROCESS_LOANS,MENUITEM9,SFA_CRC_STAGE,SFA_CRC_DISB,0,2,2,SFAL,FA-Loans,FA-Loans,SFA_CRC_STAGE,SFA_CRC_DISB,HC_SFA_CRC_STAGE_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records,CRC Document,,PROCESS_LOANS,MENUITEM9,SFA_CRC_STAGE,SFA_CRC_DOCUMENT,0,2,2,SFAL,FA-Loans,FA-Loans,SFA_CRC_STAGE,SFA_CRC_DOCUMENT,HC_SFA_CRC_STAGE_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records,CRC Person,,PROCESS_LOANS,MENUITEM9,SFA_CRC_STAGE,SFA_CRC_PERSON,0,2,2,SFAL,FA-Loans,FA-Loans,SFA_CRC_STAGE,SFA_CRC_PERSON,HC_SFA_CRC_STAGE_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records,CRC School Information,,PROCESS_LOANS,MENUITEM9,SFA_CRC_STAGE,SFA_CRC_ATTSCHL,0,2,2,SFAL,FA-Loans,FA-Loans,SFA_CRC_STAGE,SFA_CRC_ATTSCHL,HC_SFA_CRC_STAGE_GBL
Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records:0:Update/Display,x,Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records,Main Menu>Financial Aid>File Management>Commonline Loans>View CRC Staging Table Records,CRC Student,,PROCESS_LOANS,MENUITEM9,SFA_CRC_STAGE,SFA_CRC_STUDENT,0,2,2,SFAL,FA-Loans,FA-Loans,SFA_CRC_STAGE,SFA_CRC_STUDENT,HC_SFA_CRC_STAGE_GBL
Main Menu>Financial Aid>Loans>View Perkins MPN:0:Update/Display,x,Main Menu>Financial Aid>Loans>View Perkins MPN,Main Menu>Financial Aid>Loans>View Perkins MPN,Data Fields,,PROCESS_LOANS,USE,SFA_PERK_MPN_TRACK,SFA_PERK_MPN_DATA,0,2,2,SFAL,FA-Loans,FA-Loans,SFA_PERK_MPN_TRACK,SFA_PERK_MPN_DATA,HC_SFA_PERK_MPN_TRACK_GBL
Main Menu>Financial Aid>Loans>View Perkins MPN:0:Update/Display,x,Main Menu>Financial Aid>Loans>View Perkins MPN,Main Menu>Financial Aid>Loans>View Perkins MPN,References,,PROCESS_LOANS,USE,SFA_PERK_MPN_TRACK,SFA_PERK_MPN_REFER,0,2,2,SFAL,FA-Loans,FA-Loans,SFA_PERK_MPN_TRACK,SFA_PERK_MPN_REFER,HC_SFA_PERK_MPN_TRACK_GBL
Main Menu>Financial Aid>Loans>View Perkins MPN:0:Update/Display,x,Main Menu>Financial Aid>Loans>View Perkins MPN,Main Menu>Financial Aid>Loans>View Perkins MPN,Tracking Information,,PROCESS_LOANS,USE,SFA_PERK_MPN_TRACK,SFA_PERK_MPN_TRACK,0,2,2,SFAL,FA-Loans,FA-Loans,SFA_PERK_MPN_TRACK,SFA_PERK_MPN_TRACK,HC_SFA_PERK_MPN_TRACK_GBL
Main Menu>Financial Aid>File Management>Pell Grants>Review Pell Outbound Batches:0:Update/Display,x,Main Menu>Financial Aid>File Management>Pell Grants>Review Pell Outbound Batches,Main Menu>Financial Aid>File Management>Pell Grants>Review Pell Outbound Batches,Pell Outbound Batch,,PROCESS_PELL_PMT,INQUIRE,PELL_00_OUTBOUND,PELL_00_OUTBOUND,0,2,2,SFA,Financial Aid,Fin Aid,PELL_00_OUTBOUND,PELL_00_OUTBOUND,HC_PELL_00_OUTBOUND_GBL
Main Menu>Financial Aid>File Management>Pell Grants>View Pell Phase-In Inbound:0:Update/Display,x,Main Menu>Financial Aid>File Management>Pell Grants>View Pell Phase-In Inbound,Main Menu>Financial Aid>File Management>Pell Grants>View Pell Phase-In Inbound,Pell &Disbursement Ack,,PROCESS_PELL_PMT,INQUIRE,PELL_INBOUND_00,PELL_DISBACK_00,0,2,2,SFA,Financial Aid,Fin Aid,PELL_INBOUND_00,PELL_DISBACK_00,HC_PELL_INBOUND_00_GBL
Main Menu>Financial Aid>File Management>Pell Grants>View Pell Phase-In Inbound:0:Update/Display,x,Main Menu>Financial Aid>File Management>Pell Grants>View Pell Phase-In Inbound,Main Menu>Financial Aid>File Management>Pell Grants>View Pell Phase-In Inbound,Pell &Header,,PROCESS_PELL_PMT,INQUIRE,PELL_INBOUND_00,PELL_HEADER_00,0,2,2,SFA,Financial Aid,Fin Aid,PELL_INBOUND_00,PELL_HEADER_00,HC_PELL_INBOUND_00_GBL
Main Menu>Financial Aid>File Management>Pell Grants>View Pell Phase-In Inbound:0:Update/Display,x,Main Menu>Financial Aid>File Management>Pell Grants>View Pell Phase-In Inbound,Main Menu>Financial Aid>File Management>Pell Grants>View Pell Phase-In Inbound,Pell &Origination Ack,,PROCESS_PELL_PMT,INQUIRE,PELL_INBOUND_00,PELL_ORGACK_00,0,2,2,SFA,Financial Aid,Fin Aid,PELL_INBOUND_00,PELL_ORGACK_00,HC_PELL_INBOUND_00_GBL
Main Menu>Financial Aid>File Management>Pell Grants>View Pell Phase-In Inbound:0:Update/Display,x,Main Menu>Financial Aid>File Management>Pell Grants>View Pell Phase-In Inbound,Main Menu>Financial Aid>File Management>Pell Grants>View Pell Phase-In Inbound,Pell &Special Disbursement Ack,,PROCESS_PELL_PMT,INQUIRE,PELL_INBOUND_00,PELL_SDBACK_00,0,2,2,SFA,Financial Aid,Fin Aid,PELL_INBOUND_00,PELL_SDBACK_00,HC_PELL_INBOUND_00_GBL
